LogFilename: 2020-03-08-17:14:08_monitoringLog
JSonLogFilename: 2020-03-08-17:14:08_monitoringLog
vector_extension	format	bitwidth	countValues	repetition	runtime:µs	runtime compr [µs]	size used [byte]	size compr [byte]	runtime decompr [µs]	runtime agg [µs]	check
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	3	134217728	7	555321	107041	50331648	50331648	434121	8483	1
scalar<v64<uint64_t>>	uncompr_f	4	134217728	7	105904	0	1073741824	0	0	103826	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	4	134217728	7	579076	129012	67371008	67371008	434765	8925	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	4	134217728	7	559518	113405	67108864	67108864	430455	9270	1
scalar<v64<uint64_t>>	uncompr_f	5	134217728	7	115800	0	1073741824	0	0	113718	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	5	134217728	7	591330	137646	84148224	84148224	436117	10541	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	5	134217728	7	571715	120636	83886080	83886080	433639	10366	1
scalar<v64<uint64_t>>	uncompr_f	6	134217728	7	106057	0	1073741824	0	0	103971	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	6	134217728	7	609183	153444	100925440	100925440	436606	11408	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	6	134217728	7	598010	126518	100663296	100663296	452525	11317	1
scalar<v64<uint64_t>>	uncompr_f	7	134217728	7	106065	0	1073741824	0	0	103970	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	7	134217728	7	607851	150693	117702656	117702656	436055	12703	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	7	134217728	7	605101	135168	117440512	117440512	448681	12671	1
scalar<v64<uint64_t>>	uncompr_f	8	134217728	7	106044	0	1073741824	0	0	103950	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	8	134217728	7	615404	156598	134479872	134479872	436039	13685	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	8	134217728	7	604917	138088	134217728	134217728	443330	14479	1
scalar<v64<uint64_t>>	uncompr_f	9	134217728	7	106080	0	1073741824	0	0	103978	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	9	134217728	7	629268	164534	151257088	151257088	438997	15986	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	9	134217728	7	626837	148591	150994944	150994944	452883	15657	1
scalar<v64<uint64_t>>	uncompr_f	10	134217728	7	115415	0	1073741824	0	0	113313	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	10	134217728	7	639072	170894	168034304	168034304	440474	17291	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	10	134217728	7	632527	151927	167772160	167772160	453612	16623	1
scalar<v64<uint64_t>>	uncompr_f	11	134217728	7	115619	0	1073741824	0	0	113510	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	11	134217728	7	648854	177257	184811520	184811520	441070	19430	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	11	134217728	7	644554	158664	184549376	184549376	455289	19549	1
scalar<v64<uint64_t>>	uncompr_f	12	134217728	7	106266	0	1073741824	0	0	104137	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	12	134217728	7	652653	182765	201588736	201588736	437889	20255	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	12	134217728	7	643957	163168	201326592	201326592	449710	19382	1
scalar<v64<uint64_t>>	uncompr_f	13	134217728	7	115647	0	1073741824	0	0	113522	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	13	134217728	7	667843	189951	218365952	218365952	442188	23253	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	13	134217728	7	659378	184332	218103808	218103808	439440	23203	1
scalar<v64<uint64_t>>	uncompr_f	14	134217728	7	115516	0	1073741824	0	0	113390	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	14	134217728	7	670312	195907	235143168	235143168	437126	24225	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	14	134217728	7	657720	186596	234881024	234881024	435765	22274	1
scalar<v64<uint64_t>>	uncompr_f	15	134217728	7	105915	0	1073741824	0	0	103783	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	15	134217728	7	690997	212040	251920384	251920384	437606	27589	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	15	134217728	7	673912	181404	251658240	251658240	451454	27226	1
scalar<v64<uint64_t>>	uncompr_f	16	134217728	7	115678	0	1073741824	0	0	113533	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	16	134217728	7	683279	206227	268697600	268697600	436433	26189	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	16	134217728	7	669351	195268	268435456	268435456	434259	25387	1
scalar<v64<uint64_t>>	uncompr_f	17	134217728	7	106042	0	1073741824	0	0	103892	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	17	134217728	7	697410	214838	285474816	285474816	435688	31789	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	17	134217728	7	676301	194655	285212672	285212672	435042	31506	1
scalar<v64<uint64_t>>	uncompr_f	18	134217728	7	106391	0	1073741824	0	0	104128	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	18	134217728	7	711458	221780	302252032	302252032	442069	31819	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	18	134217728	7	694200	213628	301989888	301989888	436440	28348	1
scalar<v64<uint64_t>>	uncompr_f	19	134217728	7	106090	0	1073741824	0	0	103931	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	19	134217728	7	724364	227603	319029248	319029248	445468	34875	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	19	134217728	7	709012	217569	318767104	318767104	439884	35085	1
scalar<v64<uint64_t>>	uncompr_f	20	134217728	7	115602	0	1073741824	0	0	113445	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	20	134217728	7	726430	233685	335806464	335806464	441078	34566	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	20	134217728	7	705977	211248	335544320	335544320	446933	30670	1
scalar<v64<uint64_t>>	uncompr_f	21	134217728	7	106177	0	1073741824	0	0	104010	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	21	134217728	7	736202	240122	352583680	352583680	439095	39185	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	21	134217728	7	726111	229156	352321536	352321536	440032	39115	1
scalar<v64<uint64_t>>	uncompr_f	22	134217728	7	106350	0	1073741824	0	0	104165	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	22	134217728	7	743958	246575	369360896	369360896	444166	34769	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	22	134217728	7	729495	239501	369098752	369098752	437093	34345	1
scalar<v64<uint64_t>>	uncompr_f	23	134217728	7	106024	0	1073741824	0	0	103848	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	23	134217728	7	761146	254072	386138112	386138112	445501	42445	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	23	134217728	7	735096	233579	385875968	385875968	439584	42782	1
scalar<v64<uint64_t>>	uncompr_f	24	134217728	7	106104	0	1073741824	0	0	103927	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	24	134217728	7	777912	270548	402915328	402915328	446626	40890	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	24	134217728	7	745370	236923	402653184	402653184	452083	36622	1
scalar<v64<uint64_t>>	uncompr_f	25	134217728	7	106148	0	1073741824	0	0	103955	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	25	134217728	7	784855	266561	419692544	419692544	451763	45995	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	25	134217728	7	757278	243774	419430400	419430400	446735	46300	1
scalar<v64<uint64_t>>	uncompr_f	26	134217728	7	106374	0	1073741824	0	0	104176	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	26	134217728	7	785339	282549	436469760	436469760	441774	39768	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	26	134217728	7	764079	250325	436207616	436207616	452098	40460	1
scalar<v64<uint64_t>>	uncompr_f	27	134217728	7	106104	0	1073741824	0	0	103897	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	27	134217728	7	799549	279886	453246976	453246976	447447	50329	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	27	134217728	7	793833	262661	452984832	452984832	459446	49924	1
scalar<v64<uint64_t>>	uncompr_f	28	134217728	7	106360	0	1073741824	0	0	104147	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	28	134217728	7	807798	284738	470024192	470024192	451026	49477	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	28	134217728	7	776600	262687	469762048	469762048	449148	42303	1
scalar<v64<uint64_t>>	uncompr_f	29	134217728	7	106291	0	1073741824	0	0	104072	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	29	134217728	7	831723	304171	486801408	486801408	450732	53614	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	29	134217728	7	812515	271412	486539264	486539264	464990	52972	1
scalar<v64<uint64_t>>	uncompr_f	30	134217728	7	106525	0	1073741824	0	0	104306	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	30	134217728	7	818850	299119	503578624	503578624	450035	45779	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	30	134217728	7	802129	275348	503316480	503316480	455037	47931	1
scalar<v64<uint64_t>>	uncompr_f	31	134217728	7	106020	0	1073741824	0	0	103796	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	31	134217728	7	853599	310622	520355840	520355840	461562	56850	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	31	134217728	7	826025	283188	520093696	520093696	460443	57513	1
scalar<v64<uint64_t>>	uncompr_f	32	134217728	7	106465	0	1073741824	0	0	104238	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	32	134217728	7	832536	319627	537133056	537133056	441995	45627	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	32	134217728	7	809748	284192	536870912	536870912	454039	46365	1
scalar<v64<uint64_t>>	uncompr_f	33	134217728	7	106222	0	1073741824	0	0	103987	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	33	134217728	7	859312	324417	553910272	553910272	457924	51073	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	33	134217728	7	828630	296570	553648128	553648128	455314	50855	1
scalar<v64<uint64_t>>	uncompr_f	34	134217728	7	106071	0	1073741824	0	0	103818	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	34	134217728	7	861957	325569	570687488	570687488	457152	52654	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	34	134217728	7	844717	314142	570425344	570425344	448804	55275	1
scalar<v64<uint64_t>>	uncompr_f	35	134217728	7	106023	0	1073741824	0	0	103776	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	35	134217728	7	875428	343320	587464704	587464704	451126	53574	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	35	134217728	7	852463	306892	587202560	587202560	448281	70740	1
scalar<v64<uint64_t>>	uncompr_f	36	134217728	7	106334	0	1073741824	0	0	104075	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	36	134217728	7	872380	337385	604241920	604241920	453614	53483	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	36	134217728	7	869488	322754	603979776	603979776	448474	71007	1
scalar<v64<uint64_t>>	uncompr_f	37	134217728	7	106342	0	1073741824	0	0	104079	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	37	134217728	7	895159	357508	621019136	621019136	452426	56637	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	37	134217728	7	871865	322663	620756992	620756992	464305	56386	1
scalar<v64<uint64_t>>	uncompr_f	38	134217728	7	106312	0	1073741824	0	0	104037	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	38	134217728	7	904682	361818	637796352	637796352	454856	58742	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	38	134217728	7	885574	341168	637534208	637534208	453763	61432	1
scalar<v64<uint64_t>>	uncompr_f	39	134217728	7	106156	0	1073741824	0	0	103880	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	39	134217728	7	906659	362412	654573568	654573568	455144	59196	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	39	134217728	7	877311	334379	654311424	654311424	454123	58962	1
scalar<v64<uint64_t>>	uncompr_f	40	134217728	7	106378	0	1073741824	0	0	104099	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	40	134217728	7	917415	372536	671350784	671350784	454752	59498	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	40	134217728	7	898905	351445	671088640	671088640	457511	59363	1
scalar<v64<uint64_t>>	uncompr_f	41	134217728	7	106178	0	1073741824	0	0	104015	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	41	134217728	7	939743	377077	688128000	688128000	469371	62043	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	41	134217728	7	903884	354652	687865856	687865856	456127	61875	1
scalar<v64<uint64_t>>	uncompr_f	42	134217728	7	115661	0	1073741824	0	0	113372	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	42	134217728	7	950482	382066	704905216	704905216	470923	65593	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	42	134217728	7	919371	362806	704643072	704643072	460026	64629	1
scalar<v64<uint64_t>>	uncompr_f	43	134217728	7	106256	0	1073741824	0	0	103972	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	43	134217728	7	956749	388627	721682432	721682432	470768	64744	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	43	134217728	7	923671	368016	721420288	721420288	458544	64563	1
scalar<v64<uint64_t>>	uncompr_f	44	134217728	7	106286	0	1073741824	0	0	103990	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	44	134217728	7	947086	388073	738459648	738459648	459526	66144	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	44	134217728	7	939428	383411	738197504	738197504	458185	64599	1
scalar<v64<uint64_t>>	uncompr_f	45	134217728	7	106234	0	1073741824	0	0	103937	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	45	134217728	7	969821	396928	755236864	755236864	471551	67410	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	45	134217728	7	943372	381047	754974720	754974720	461085	67333	1
scalar<v64<uint64_t>>	uncompr_f	46	134217728	7	106303	0	1073741824	0	0	103990	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	46	134217728	7	987123	402485	772014080	772014080	477616	72599	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	46	134217728	7	958941	380031	771751936	771751936	472390	72071	1
scalar<v64<uint64_t>>	uncompr_f	47	134217728	7	115780	0	1073741824	0	0	113466	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	47	134217728	7	979897	409015	788791296	788791296	465352	70338	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	47	134217728	7	965177	395612	788529152	788529152	464314	70196	1
scalar<v64<uint64_t>>	uncompr_f	48	134217728	7	106471	0	1073741824	0	0	104147	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	48	134217728	7	986992	411793	805568512	805568512	470049	69437	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	48	134217728	7	965532	396854	805306368	805306368	463628	69391	1
scalar<v64<uint64_t>>	uncompr_f	49	134217728	7	106439	0	1073741824	0	0	104114	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	49	134217728	7	1004572	421340	822345728	822345728	473967	73086	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	49	134217728	7	1005983	415112	822083584	822083584	481741	72930	1
scalar<v64<uint64_t>>	uncompr_f	50	134217728	7	115843	0	1073741824	0	0	113515	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	50	134217728	7	1017437	428042	839122944	839122944	472499	80067	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	50	134217728	7	1018021	414824	838860800	838860800	470779	96103	1
scalar<v64<uint64_t>>	uncompr_f	51	134217728	7	116061	0	1073741824	0	0	113732	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	51	134217728	7	1027764	444495	855900160	855900160	469802	76033	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	51	134217728	7	1020134	421837	855638016	855638016	485397	75665	1
scalar<v64<uint64_t>>	uncompr_f	52	134217728	7	115706	0	1073741824	0	0	113349	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	52	134217728	7	1039173	441657	872677376	872677376	479711	79845	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	52	134217728	7	1032108	428136	872415232	872415232	486066	80033	1
scalar<v64<uint64_t>>	uncompr_f	53	134217728	7	106510	0	1073741824	0	0	104168	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	53	134217728	7	1043038	454326	889454592	889454592	471646	78577	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	53	134217728	7	1008771	420513	889192448	889192448	471105	78531	1
scalar<v64<uint64_t>>	uncompr_f	54	134217728	7	106386	0	1073741824	0	0	104029	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	54	134217728	7	1067890	453819	906231808	906231808	487055	87930	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	54	134217728	7	1034236	428643	905969664	905969664	478523	87871	1
scalar<v64<uint64_t>>	uncompr_f	55	134217728	7	106882	0	1073741824	0	0	104525	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	55	134217728	7	1063004	467519	923009024	923009024	474389	81344	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	55	134217728	7	1028994	434353	922746880	922746880	473562	81384	1
scalar<v64<uint64_t>>	uncompr_f	56	134217728	7	106555	0	1073741824	0	0	104192	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	56	134217728	7	1060976	465160	939786240	939786240	474379	81127	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	56	134217728	7	1061934	450653	939524096	939524096	489713	81338	1
scalar<v64<uint64_t>>	uncompr_f	57	134217728	7	106351	0	1073741824	0	0	103981	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	57	134217728	7	1086914	483839	956563456	956563456	477813	84408	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	57	134217728	7	1073765	456070	956301312	956301312	492606	84327	1
scalar<v64<uint64_t>>	uncompr_f	58	134217728	7	106278	0	1073741824	0	0	103903	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	58	134217728	7	1100522	480119	973340672	973340672	483363	95561	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	58	134217728	7	1096875	461633	973078528	973078528	498359	95506	1
scalar<v64<uint64_t>>	uncompr_f	59	134217728	7	106277	0	1073741824	0	0	103891	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	59	134217728	7	1103525	494441	990117888	990117888	480054	87016	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	59	134217728	7	1075742	467443	989855744	989855744	479194	86988	1
scalar<v64<uint64_t>>	uncompr_f	60	134217728	7	106483	0	1073741824	0	0	104098	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	60	134217728	7	1120618	501678	1006895104	1006895104	480856	95543	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	60	134217728	7	1088174	467328	1006632960	1006632960	480564	97749	1
scalar<v64<uint64_t>>	uncompr_f	61	134217728	7	106157	0	1073741824	0	0	103763	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	61	134217728	7	1123483	498824	1023672320	1023672320	491844	89635	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	61	134217728	7	1113293	483100	1023410176	1023410176	497410	89758	1
scalar<v64<uint64_t>>	uncompr_f	62	134217728	7	115879	0	1073741824	0	0	113478	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	62	134217728	7	1150056	505626	1040449536	1040449536	498770	101939	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	62	134217728	7	1134619	487147	1040187392	1040187392	485433	118627	1
scalar<v64<uint64_t>>	uncompr_f	63	134217728	7	106212	0	1073741824	0	0	103809	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	63	134217728	7	1158918	520257	1057226752	1057226752	485843	108770	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	63	134217728	7	1114352	484011	1056964608	1056964608	493581	92497	1
scalar<v64<uint64_t>>	uncompr_f	64	134217728	7	106490	0	1073741824	0	0	104086	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	64	134217728	7	1128843	511585	1074003968	1074003968	486615	85757	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	64	134217728	7	1106196	494014	1073741824	1073741824	483383	83993	1
scalar<v64<uint64_t>>	uncompr_f	1	134217728	8	106685	0	1073741824	0	0	104272	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	1	134217728	8	556313	110632	17039360	17039360	433864	7345	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	1	134217728	8	539247	90668	16777216	16777216	437754	7256	1
scalar<v64<uint64_t>>	uncompr_f	2	134217728	8	106374	0	1073741824	0	0	103961	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	2	134217728	8	562303	116002	33816576	33816576	433219	7479	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	2	134217728	8	543661	99774	33554432	33554432	430818	7419	1
scalar<v64<uint64_t>>	uncompr_f	3	134217728	8	106305	0	1073741824	0	0	103886	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	3	134217728	8	576958	123627	50593792	50593792	438486	8499	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	3	134217728	8	567767	116028	50331648	50331648	436845	8537	1
scalar<v64<uint64_t>>	uncompr_f	4	134217728	8	115778	0	1073741824	0	0	113353	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	4	134217728	8	576746	129009	67371008	67371008	431742	8958	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	4	134217728	8	561557	113326	67108864	67108864	432221	8981	1
scalar<v64<uint64_t>>	uncompr_f	5	134217728	8	106454	0	1073741824	0	0	104014	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	5	134217728	8	592610	137669	84148224	84148224	436697	10531	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	5	134217728	8	572935	120462	83886080	83886080	434298	10462	1
scalar<v64<uint64_t>>	uncompr_f	6	134217728	8	106478	0	1073741824	0	0	104024	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	6	134217728	8	599713	143510	100925440	100925440	436428	11383	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	6	134217728	8	598926	126702	100663296	100663296	452553	11294	1
scalar<v64<uint64_t>>	uncompr_f	7	134217728	8	115858	0	1073741824	0	0	113421	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	7	134217728	8	608916	150687	117702656	117702656	436440	12709	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	7	134217728	8	605531	134856	117440512	117440512	449095	12529	1
scalar<v64<uint64_t>>	uncompr_f	8	134217728	8	106580	0	1073741824	0	0	104136	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	8	134217728	8	616263	156552	134479872	134479872	436281	13691	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	8	134217728	8	607040	148785	134217728	134217728	434102	14441	1
scalar<v64<uint64_t>>	uncompr_f	9	134217728	8	106502	0	1073741824	0	0	104046	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	9	134217728	8	640494	174010	151257088	151257088	440123	15909	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	9	134217728	8	613078	148378	150994944	150994944	438393	15904	1
