LogFilename: 2020-03-08-19:41:10_monitoringLog
JSonLogFilename: 2020-03-08-19:41:10_monitoringLog
vector_extension	format	bitwidth	countValuesSmall	countValuesLarge	repetition	runtime:µs	runtime compr [µs]	runtime decompr [µs]	check
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	34	1024	134217728	6	332704	250221	57543	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	34	1024	134217728	6	313088	239165	49195	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	35	1024	134217728	6	342854	258723	58461	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	35	1024	134217728	6	323212	246279	51609	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	36	1024	134217728	6	347726	264379	57127	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	36	1024	134217728	6	330374	253022	51015	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	37	1024	134217728	6	359518	271325	61308	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	37	1024	134217728	6	341395	260251	54487	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	38	1024	134217728	6	370055	278582	63622	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	38	1024	134217728	6	349012	266096	55595	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	39	1024	134217728	6	377314	285028	64054	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	39	1024	134217728	6	365049	279653	57493	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	40	1024	134217728	6	382408	290752	62783	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	40	1024	134217728	6	364236	279175	56482	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	41	1024	134217728	6	399803	303249	67066	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	41	1024	134217728	6	377263	287598	60438	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	42	1024	134217728	6	410887	311140	69606	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	42	1024	134217728	6	384735	293281	61520	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	43	1024	134217728	6	417132	316661	69722	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	43	1024	134217728	6	394841	301133	63204	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	44	1024	134217728	6	423333	323466	68446	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	44	1024	134217728	6	399405	306358	61854	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	45	1024	134217728	6	434738	330165	72483	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	45	1024	134217728	6	411165	313401	65916	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	46	1024	134217728	6	445106	336362	76028	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	46	1024	134217728	6	421431	320514	68421	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	47	1024	134217728	6	449986	341227	75354	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	47	1024	134217728	6	429089	327476	68510	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	48	1024	134217728	6	452520	345208	73368	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	48	1024	134217728	6	439323	338994	66603	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	49	1024	134217728	6	465049	352286	78132	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	49	1024	134217728	6	446755	341188	71123	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	50	1024	134217728	6	475959	358993	81665	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	50	1024	134217728	6	457242	346576	75656	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	51	1024	134217728	6	484421	367658	80831	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	51	1024	134217728	6	466210	356633	73828	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	52	1024	134217728	6	487915	371791	79454	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	52	1024	134217728	6	476537	367806	72416	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	53	1024	134217728	6	507658	386854	83652	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	53	1024	134217728	6	480897	367363	76603	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	54	1024	134217728	6	512361	386282	88223	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	54	1024	134217728	6	495210	373364	83890	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	55	1024	134217728	6	518681	393883	86302	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	55	1024	134217728	6	498557	381176	79130	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	56	1024	134217728	6	531582	407874	84544	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	56	1024	134217728	6	505170	388552	77776	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	57	1024	134217728	6	534907	406157	89012	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	57	1024	134217728	6	517779	396234	81922	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	58	1024	134217728	6	548500	413149	94496	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	58	1024	134217728	6	531612	400302	91144	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	59	1024	134217728	6	563022	421077	100762	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	59	1024	134217728	6	533263	407634	84703	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	60	1024	134217728	6	561168	428590	90712	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	60	1024	134217728	6	541980	417453	83059	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	61	1024	134217728	6	569833	433091	94361	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	61	1024	134217728	6	555229	425679	87351	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	62	1024	134217728	6	586241	443318	99835	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	62	1024	134217728	6	571855	434426	94675	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	63	1024	134217728	6	588572	447236	97343	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	63	1024	134217728	6	567966	434737	89779	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	64	1024	134217728	6	596535	456097	95908	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	64	1024	134217728	6	573752	442237	87434	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	1	1024	134217728	7	40432	22283	16385	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	1	1024	134217728	7	13286	6529	5867	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	2	1024	134217728	7	46608	27968	16192	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	2	1024	134217728	7	23850	16023	5773	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	3	1024	134217728	7	55342	34720	17231	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	3	1024	134217728	7	33773	23351	7525	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	4	1024	134217728	7	63784	42424	16938	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	4	1024	134217728	7	41292	29466	7890	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	5	1024	134217728	7	72496	48589	18558	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	5	1024	134217728	7	51426	37278	9221	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	6	1024	134217728	7	81049	55791	19084	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	6	1024	134217728	7	60304	44129	10393	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	7	1024	134217728	7	90999	63064	21029	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	7	1024	134217728	7	69569	51348	11629	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	8	1024	134217728	7	97251	68725	20905	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	8	1024	134217728	7	77381	56976	13143	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	9	1024	134217728	7	108055	76590	23121	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	9	1024	134217728	7	89430	65243	16264	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	10	1024	134217728	7	116509	83496	24010	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	10	1024	134217728	7	96052	71754	15635	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	11	1024	134217728	7	126007	90658	25637	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	11	1024	134217728	7	106189	79222	17592	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	12	1024	134217728	7	134217	97373	26467	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	12	1024	134217728	7	113967	85489	18446	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	13	1024	134217728	7	145013	105247	28694	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	13	1024	134217728	7	124821	93167	20957	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	14	1024	134217728	7	152796	111844	29190	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	14	1024	134217728	7	131946	99538	20993	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	15	1024	134217728	7	162854	119294	31150	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	15	1024	134217728	7	144280	107659	24526	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	16	1024	134217728	7	168253	124777	30334	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	16	1024	134217728	7	148902	112615	23534	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	17	1024	134217728	7	179706	132463	33448	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	17	1024	134217728	7	162107	120932	27712	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	18	1024	134217728	7	189244	140407	34345	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	18	1024	134217728	7	168217	127422	26671	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	19	1024	134217728	7	198803	147424	36230	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	19	1024	134217728	7	181631	135240	31540	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	20	1024	134217728	7	209093	156310	36997	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	20	1024	134217728	7	186054	141306	29325	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	21	1024	134217728	7	216000	160311	39185	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	21	1024	134217728	7	200558	149454	34945	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	22	1024	134217728	7	224206	168368	38682	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	22	1024	134217728	7	208073	159070	32221	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	23	1024	134217728	7	235351	175467	42033	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	23	1024	134217728	7	219504	163913	38076	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	24	1024	134217728	7	242367	181189	42671	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	24	1024	134217728	7	224400	171318	34914	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	25	1024	134217728	7	253832	190006	44609	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	25	1024	134217728	7	239569	178008	42640	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	26	1024	134217728	7	262451	197768	44765	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	26	1024	134217728	7	241689	184343	37774	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	27	1024	134217728	7	276221	207817	47780	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	27	1024	134217728	7	260205	191646	48327	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	28	1024	134217728	7	280244	210876	48050	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	28	1024	134217728	7	259704	198598	40172	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	29	1024	134217728	7	293799	217040	54840	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	29	1024	134217728	7	276250	205170	49461	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	30	1024	134217728	7	302848	224301	55928	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	30	1024	134217728	7	277463	211615	43463	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	31	1024	134217728	7	310130	233834	52966	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	31	1024	134217728	7	294706	218917	52761	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	32	1024	134217728	7	313874	239013	50915	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	32	1024	134217728	7	292241	224387	44156	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	33	1024	134217728	7	325523	245371	55513	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	33	1024	134217728	7	307548	234332	48885	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	34	1024	134217728	7	332937	250165	57509	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	34	1024	134217728	7	315860	241427	49448	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	35	1024	134217728	7	342165	257728	58469	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	35	1024	134217728	7	323579	246252	51670	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	36	1024	134217728	7	347998	264296	57183	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	36	1024	134217728	7	330315	252964	51050	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	37	1024	134217728	7	365689	271232	67367	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	37	1024	134217728	7	341763	260377	54427	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	38	1024	134217728	7	369439	277524	64046	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	38	1024	134217728	7	349254	266057	55606	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	39	1024	134217728	7	383452	284669	70340	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	39	1024	134217728	7	359731	274007	57501	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	40	1024	134217728	7	382666	290693	62809	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	40	1024	134217728	7	365785	280449	56458	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	41	1024	134217728	7	398999	302043	67176	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	41	1024	134217728	7	377053	287017	60478	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	42	1024	134217728	7	412327	311872	69996	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	42	1024	134217728	7	386815	295066	61538	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	43	1024	134217728	7	418998	318254	69648	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	43	1024	134217728	7	396631	302539	63229	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	44	1024	134217728	7	425774	325559	68450	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	44	1024	134217728	7	402000	308706	61815	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	45	1024	134217728	7	434636	329943	72365	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	45	1024	134217728	7	411311	313354	65816	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	46	1024	134217728	7	446333	337232	76074	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	46	1024	134217728	7	421435	320209	68499	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	47	1024	134217728	7	450291	341208	75388	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	47	1024	134217728	7	429383	327278	68670	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	48	1024	134217728	7	452657	344609	73346	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	48	1024	134217728	7	438865	338232	66573	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	49	1024	134217728	7	465402	352344	78078	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	49	1024	134217728	7	446534	340453	71316	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	50	1024	134217728	7	475861	358849	81376	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	50	1024	134217728	7	458549	347405	75814	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	51	1024	134217728	7	483818	366845	80791	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	51	1024	134217728	7	466128	356083	74040	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	52	1024	134217728	7	488635	372213	79410	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	52	1024	134217728	7	477958	368945	72420	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	53	1024	134217728	7	511370	390367	83525	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	53	1024	134217728	7	484224	370316	76607	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	54	1024	134217728	7	513567	387060	88250	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	54	1024	134217728	7	504690	374899	92027	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	55	1024	134217728	7	524810	399703	86356	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	55	1024	134217728	7	501749	383997	79136	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	56	1024	134217728	7	525841	401699	84578	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	56	1024	134217728	7	508952	391952	77777	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	57	1024	134217728	7	535167	405965	89170	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	57	1024	134217728	7	524483	402542	81987	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	58	1024	134217728	7	549260	412916	95432	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	58	1024	134217728	7	532208	401318	90414	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	59	1024	134217728	7	553525	420356	91811	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	59	1024	134217728	7	539380	413525	84631	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	60	1024	134217728	7	560888	428010	90687	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	60	1024	134217728	7	539140	414179	83152	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	61	1024	134217728	7	577274	440199	94418	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	61	1024	134217728	7	551053	420973	87489	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	62	1024	134217728	7	590538	446392	100677	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	62	1024	134217728	7	565124	427287	94743	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	63	1024	134217728	7	588522	447283	97242	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	63	1024	134217728	7	577993	434699	99606	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	64	1024	134217728	7	599104	458633	95812	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	64	1024	134217728	7	570206	438446	87408	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	1	1024	134217728	8	40685	22308	16418	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	1	1024	134217728	8	13477	6548	5835	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	2	1024	134217728	8	46693	27883	16143	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	2	1024	134217728	8	23994	15953	5772	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	3	1024	134217728	8	55553	34730	17215	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	3	1024	134217728	8	34065	23350	7565	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	4	1024	134217728	8	64141	42516	16944	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	4	1024	134217728	8	41517	29532	7830	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	5	1024	134217728	8	72746	48632	18512	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	5	1024	134217728	8	51827	37336	9290	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	6	1024	134217728	8	81193	55739	19016	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	6	1024	134217728	8	60178	43796	10336	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	7	1024	134217728	8	90337	62468	20665	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	7	1024	134217728	8	70061	51375	11798	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	8	1024	134217728	8	97735	68873	20891	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	8	1024	134217728	8	77984	57192	13184	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	9	1024	134217728	8	108759	76877	23276	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	9	1024	134217728	8	88275	65320	14662	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	10	1024	134217728	8	116587	83551	23735	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	10	1024	134217728	8	96381	71733	15665	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	11	1024	134217728	8	126022	90478	25550	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	11	1024	134217728	8	106638	79150	17845	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	12	1024	134217728	8	134261	97470	26144	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	12	1024	134217728	8	114133	85404	18382	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	13	1024	134217728	8	145642	105266	28677	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	13	1024	134217728	8	125607	93455	21126	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	14	1024	134217728	8	153137	111848	29255	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	14	1024	134217728	8	132295	99560	21041	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	15	1024	134217728	8	162551	118624	31205	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	15	1024	134217728	8	144201	107008	24815	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	16	1024	134217728	8	168481	124820	30273	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	16	1024	134217728	8	149562	112957	23556	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	17	1024	134217728	8	179761	132543	33120	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	17	1024	134217728	8	162368	120931	27730	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	18	1024	134217728	8	189558	140261	34532	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	18	1024	134217728	8	168536	127406	26729	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	19	1024	134217728	8	201610	150130	36103	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	19	1024	134217728	8	181679	135213	31428	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	20	1024	134217728	8	207723	154796	36842	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	20	1024	134217728	8	186414	141361	29292	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	21	1024	134217728	8	216637	160378	39447	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	21	1024	134217728	8	204041	149586	38102	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	22	1024	134217728	8	224069	168075	38609	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	22	1024	134217728	8	205360	156053	32222	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	23	1024	134217728	8	235029	174952	41909	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	23	1024	134217728	8	222088	166122	38151	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	24	1024	134217728	8	243065	181738	42532	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	24	1024	134217728	8	223090	169581	34719	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	25	1024	134217728	8	257636	193297	44837	1
